ticker,date,open,high,low,close,adj close,volume
AAPL,2020-02-21,79.655,80.1125,77.625,78.2625,77.3,129554000
AAPL,2020-02-20,80.6575,81.1625,79.5525,80.075,79.0902,100566000
AAPL,2020-02-19,80.0,81.1425,80.0,80.905,79.91,93984000
AAPL,2020-02-18,78.84,79.9375,78.6525,79.75,78.7692,152531200
AAPL,2020-02-14,81.185,81.495,80.7125,81.2375,80.2384,80113600
AAPL,2020-02-13,81.0475,81.555,80.8375,81.2175,80.2187,94747600
AAPL,2020-02-12,80.3675,81.805,80.3675,81.8,80.794,113730400
AAPL,2020-02-11,80.9,80.975,79.6775,79.9025,78.9199,94323200
AAPL,2020-02-10,78.545,80.3875,78.4625,80.3875,79.3989,109348800
AAPL,2020-02-07,80.5925,80.85,79.5,80.0075,79.0236,117684000
AAPL,2020-02-06,80.6425,81.305,80.065,81.3025,80.1125,105425600
AAPL,2020-02-05,80.88,81.19,79.7375,80.3625,79.1863,118826800
AAPL,2020-02-04,78.8275,79.91,78.4075,79.7125,78.5458,136616400
AAPL,2020-02-03,76.075,78.3725,75.555,77.165,76.0356,173985600
AAPL,2020-01-31,80.2325,80.67,77.0725,77.3775,76.245,199588400
AAPL,2020-01-30,80.135,81.0225,79.6875,80.9675,79.7824,126743200
AAPL,2020-01-29,81.1125,81.9625,80.345,81.085,79.8982,216229200
AAPL,2020-01-28,78.15,79.6,78.0475,79.4225,78.26,162234000
AAPL,2020-01-27,77.515,77.9425,76.22,77.2375,76.107,161940000
AAPL,2020-01-24,80.0625,80.8325,79.38,79.5775,78.4128,146537600
AAPL,2020-01-23,79.48,79.89,78.9125,79.8075,78.6394,104472000
AAPL,2020-01-22,79.645,79.9975,79.3275,79.425,78.2625,101832400
AAPL,2020-01-21,79.2975,79.755,79.0,79.1425,77.9841,110843200
AAPL,2020-01-17,79.0675,79.685,78.75,79.6825,78.5162,137816400
AAPL,2020-01-16,78.3975,78.925,78.0225,78.81,77.6565,108829200
AAPL,2020-01-15,77.9625,78.875,77.3875,77.835,76.6958,121923600
AAPL,2020-01-14,79.175,79.3925,78.0425,78.17,77.0258,161954400
AAPL,2020-01-13,77.91,79.2675,77.7875,79.24,78.0802,121532000
AAPL,2020-01-10,77.65,78.1675,77.0625,77.5825,76.4469,140644800
AAPL,2020-01-09,76.81,77.6075,76.55,77.4075,76.2745,170108400
AAPL,2020-01-08,74.29,76.11,74.29,75.7975,74.6881,132079200
AAPL,2020-01-07,74.96,75.225,74.37,74.5975,73.5056,108872000
AAPL,2020-01-06,73.4475,74.99,73.1875,74.95,73.853,118387200
AAPL,2020-01-03,74.2875,75.145,74.125,74.3575,73.2692,146322800
AAPL,2020-01-02,74.06,75.15,73.7975,75.0875,73.9885,135480400
AMZN,2021-12-02,3460.0,3492.7,3424.64,3437.36,3437.36,3135764
AMZN,2021-12-01,3545.0,3559.88,3441.6,3443.72,3443.72,3690455
AMZN,2021-11-30,3566.35,3704.2,3561.04,3507.07,3507.07,3753839
AMZN,2021-11-29,3547.64,3596.0,3531.5,3561.57,3561.57,3263300
AMZN,2021-11-26,3602.1,3633.5,3504.15,3504.56,3504.56,2991300
AMZN,2021-11-24,3562.67,3613.03,3536.85,3580.41,3580.41,2235763
AMZN,2021-11-23,3585.04,3621.05,3527.71,3580.04,3580.04,3482358
AMZN,2021-11-22,3676.38,3712.63,3567.5,3572.57,3572.57,4704245
AMZN,2021-11-19,3712.69,3762.15,3675.72,3676.57,3676.57,4894988
AMZN,2021-11-18,3566.35,3704.2,3561.04,3696.06,3696.06,5564051
AMZN,2021-11-17,3564.72,3587.25,3545.35,3549.0,3549.0,2479470
AMZN,2021-11-16,3539.0,3576.5,3525.15,3540.7,3540.7,2060385
AMZN,2021-11-15,3537.0,3593.88,3525.82,3545.68,3545.68,2546886
AMZN,2021-11-12,3485.0,3540.73,3447.05,3525.15,3525.15,2506324
AMZN,2021-11-11,3513.0,3543.24,3467.47,3472.5,3472.5,2207915
AMZN,2021-11-10,3563.87,3605.15,3464.0,3482.05,3482.05,3913363
AMZN,2021-11-09,3515.25,3593.6,3501.43,3576.23,3576.23,4221147
AMZN,2021-11-08,3523.24,3579.0,3487.86,3488.98,3488.98,2982602
AMZN,2021-11-05,3477.0,3566.25,3476.98,3518.0,3518.99,4842309
AMZN,2021-11-04,3370.0,3498.55,3365.0,3477.0,3477.0,5286696
AMZN,2021-11-03,3309.0,3394.73,3297.52,3384.0,3384.0,3362393
AMZN,2021-11-02,3315.01,3331.11,3283.55,3312.75,3312.75,2532283
AMZN,2021-11-01,3361.8,3375.0,3292.38,3318.11,3318.11,3514044
AMZN,2021-10-29,3300.02,3374.82,3273.32,3372.43,3372.43,6037088
AMZN,2021-10-28,3402.09,3479.0,3386.0,3446.57,3446.57,4803157
AMZN,2021-10-27,3388.0,3437.0,3371.45,3392.49,3392.49,2571066
AMZN,2021-10-26,3349.51,3416.12,3345.48,3376.07,3376.07,2582009
AMZN,2021-10-25,3335.0,3347.8,3297.7,3320.37,3320.37,2161413
AMZN,2021-10-22,3421.0,3429.84,3331.3,3335.55,3335.55,2977619
AMZN,2021-10-21,3414.25,3440.28,3404.32,3435.01,3435.01,1780002
AMZN,2021-10-20,3452.66,3462.86,3400.37,3415.06,3415.06,2058913
AMZN,2021-10-19,3434.29,3454.69,3422.0,3444.15,3444.15,2286315
AMZN,2021-10-18,3388.36,3449.14,3385.2,3446.74,3446.74,3113897
AMZN,2021-10-15,3311.42,3410.42,3304.0,3409.02,3409.02,5145614
AMZN,2021-10-14,3302.45,3312.17,3290.78,3299.86,3299.86,1901402
AMZN,2021-10-13,3269.71,3288.38,3261.13,3284.28,3284.28,2251488
AMZN,2021-10-12,3257.0,3267.53,3236.28,3247.33,3247.33,1715872
AMZN,2021-10-11,3275.0,3292.59,3238.1,3246.3,3246.3,1965859
AMZN,2021-10-08,3317.0,3321.43,3288.2,3288.62,3288.62,1980060
AMZN,2021-10-07,3291.54,3325.49,3283.06,3302.43,3302.43,2311064
AMZN,2021-10-06,3213.53,3264.34,3198.62,3262.01,3262.01,2429529
AMZN,2021-10-05,3204.5,3260.69,3202.46,3221.0,3221.0,2863796
AMZN,2021-10-04,3279.39,3279.39,3176.25,3189.78,3189.78,4445409
AMZN,2021-10-01,3289.01,3309.17,3255.94,3283.26,3283.26,2724202
AMZN,2021-09-30,3316.0,3327.85,3274.11,3285.2,3285.04,2689896
AMZN,2021-09-29,3322.11,3351.3,3297.87,3301.12,3301.12,2527910
AMZN,2021-09-28,3357.71,3369.19,3290.1,3315.96,3315.96,4286043
AMZN,2021-09-27,3371.5,3381.56,3339.61,3375.96,3405.8,2205199
AMZN,2021-09-24,3402.01,3411.97,3393.4,3397.71,3425.52,634069
AMZN,2021-09-23,3380.05,3428.96,3380.05,3416.0,3416.0,2376700
AMZN,2021-09-22,3351.0,3374.44,3341.05,3368.0,3380.05,604498
AMZN,2021-09-21,3375.0,3379.5,3332.39,3343.63,3343.63,2763330
AMZN,2021-09-20,3396.0,3419.0,3305.01,3355.73,3355.73,4491167
AMZN,2021-09-17,3488.41,3497.41,3452.13,3462.52,3462.52,4339723
AMZN,2021-09-16,3459.96,3492.55,3446.14,3488.24,3488.24,2463771
AMZN,2021-09-15,3442.52,3485.15,3402.01,3475.79,3475.79,2921019
AMZN,2021-09-14,3475.55,3486.35,3437.71,3450.0,3450.0,1814472
AMZN,2021-09-13,3482.8,3497.96,3438.0,3457.17,3457.17,2206404
AMZN,2021-09-10,3501.83,3508.45,3462.91,3469.15,3469.15,2326288
AMZN,2021-09-09,3526.02,3549.99,3480.37,3484.16,3484.16,2626973
AMZN,2021-09-08,3511.65,3545.63,3495.67,3525.5,3525.5,2959820
AMZN,2021-09-07,3478.0,3528.09,3476.94,3509.29,3509.29,2698812
AMZN,2021-09-03,3452.0,3482.67,3436.44,3478.05,3478.05,2508900
AMZN,2021-09-02,3494.76,3511.96,3487.05,3504.53,3463.12,380814
AMZN,2021-09-01,3496.4,3526.5,3475.24,3479.0,3479.0,3549927
AMZN,2021-08-31,3357.43,3472.58,3395.59,3470.79,3470.79,4013999
AMZN,2021-08-30,3357.43,3445.0,3355.22,3421.57,3421.57,3059337
AMZN,2021-08-27,3333.23,3352.32,3313.89,3349.63,3349.63,2246011
AMZN,2021-08-26,3299.0,3316.96,3296.0,3307.57,3316.0,493482
AMZN,2021-08-25,3309.87,3321.0,3286.15,3299.18,3299.18,1586365
AMZN,2021-08-24,3280.0,3315.49,3274.99,3305.78,3305.78,2392153
AMZN,2021-08-23,3211.9,3280.24,3210.01,3265.87,3265.87,3228719
AMZN,2021-08-20,3203.87,3207.81,3175.77,3199.95,3199.95,3315903
AMZN,2021-08-19,3194.02,3230.99,3195.89,3218.56,3187.75,1067408
AMZN,2021-08-18,3241.99,3254.1,3200.0,3201.22,3201.22,2636483
AMZN,2021-08-17,3277.5,3280.49,3225.71,3241.96,3241.96,3248482
AMZN,2021-08-16,3283.0,3299.99,3211.13,3298.99,3298.99,3286508
AMZN,2021-08-13,3305.67,3306.06,3283.0,3293.97,3293.97,2032243
AMZN,2021-08-12,3290.0,3295.98,3269.67,3289.7,3303.5,744272
AMZN,2021-08-11,3331.45,3337.7,3277.94,3292.11,3292.11,2892484
AMZN,2021-08-10,3345.01,3357.9,3315.0,3320.68,3320.68,2346805
AMZN,2021-08-09,3343.61,3354.88,3328.52,3341.87,3341.87,2034778
AMZN,2021-08-06,3375.0,3375.0,3329.82,3344.94,3344.94,2567629
AMZN,2021-08-05,3356.22,3389.0,3340.92,3375.99,3375.99,2296543
AMZN,2021-08-04,3379.35,3388.88,3345.56,3354.72,3354.72,2136173
AMZN,2021-08-03,3340.72,3391.0,3299.99,3383.72,3366.24,2740604
AMZN,2021-08-02,3353.1,3358.92,3317.0,3331.48,3331.48,3263763
AMZN,2021-07-30,3347.95,3368.0,3306.98,3327.59,3327.59,9793333
AMZN,2021-07-29,3627.75,3637.69,3580.05,3599.92,3599.92,4037929
AMZN,2021-07-28,3633.78,3657.89,3601.0,3630.32,3630.32,2952613
AMZN,2021-07-27,3698.5,3698.5,3586.15,3626.39,3626.39,3986465
AMZN,2021-07-26,3673.17,3712.08,3647.25,3699.82,3699.82,2665981
AMZN,2021-07-23,3640.0,3665.99,3622.04,3656.64,3656.64,2405453
AMZN,2021-07-22,3587.23,3640.0,3582.27,3638.03,3638.03,3216516
AMZN,2021-07-21,3576.38,3586.42,3543.64,3585.2,3585.2,2166170
AMZN,2021-07-20,3567.32,3591.76,3518.02,3573.19,3573.19,3215603
AMZN,2021-07-19,3532.58,3550.21,3503.1,3549.59,3549.59,3364617
AMZN,2021-07-16,3633.31,3646.06,3570.46,3573.63,3573.63,3945324
AMZN,2021-07-15,3694.2,3695.4,3621.0,3631.2,3631.2,3107621
AMZN,2021-07-14,3708.85,3717.66,3660.83,3681.68,3681.68,3204531
AMZN,2021-07-13,3702.1,3773.08,3671.32,3677.36,3677.36,3819573
AMZN,2021-07-12,3744.0,3757.29,3696.79,3718.55,3718.55,2420142
AMZN,2021-07-09,3722.52,3746.0,3693.4,3719.34,3719.34,3675670
AMZN,2021-07-08,3643.56,3759.99,3621.58,3731.41,3731.41,5106037
AMZN,2021-07-07,3717.38,3734.2,3679.16,3696.58,3696.58,5207047
AMZN,2021-07-06,3530.11,3685.06,3529.0,3675.74,3675.74,6674758
AMZN,2021-07-02,3451.64,3511.72,3437.88,3510.98,3510.98,2891820
AMZN,2021-07-01,3434.61,3457.0,3409.42,3432.97,3432.97,1932926
AMZN,2021-06-30,3441.06,3471.6,3435.05,3440.16,3440.16,2211079
AMZN,2021-06-29,3438.82,3456.03,3423.03,3448.14,3448.14,1858811
AMZN,2021-06-28,3416.0,3448.0,3413.51,3443.89,3443.89,2163906
AMZN,2021-06-25,3464.0,3464.82,3394.18,3401.46,3401.46,3880507
AMZN,2021-06-24,3507.64,3524.86,3430.85,3449.08,3449.08,3760490
AMZN,2021-06-23,3505.0,3520.0,3483.39,3503.82,3503.82,2698028
AMZN,2021-06-22,3458.06,3523.75,3456.09,3505.44,3505.44,3231921
AMZN,2021-06-21,3476.42,3482.0,3434.0,3453.96,3453.96,3158374
AMZN,2021-06-18,3479.99,3506.99,3476.82,3506.99,3486.9,1926376
AMZN,2021-06-17,3392.0,3497.03,3401.0,3489.24,3489.24,4859774
AMZN,2021-06-16,3392.0,3426.35,3360.53,3415.25,3415.25,4023062
AMZN,2021-06-15,3384.0,3396.78,3363.75,3383.13,3383.13,2314399
AMZN,2021-06-14,3346.83,3384.94,3335.5,3383.87,3383.87,2161025
AMZN,2021-06-11,3349.65,3366.58,3333.45,3346.83,3346.83,2769844
AMZN,2021-06-10,3282.01,3351.0,3281.15,3349.65,3349.65,3286978
AMZN,2021-06-09,3272.87,3297.58,3270.7,3281.15,3281.15,2324078
AMZN,2021-06-08,3222.61,3279.53,3218.39,3264.11,3264.11,3140793
AMZN,2021-06-07,3197.33,3208.0,3172.2,3198.01,3198.01,2107031
AMZN,2021-06-04,3212.0,3221.0,3199.0,3206.22,3206.22,2233965
AMZN,2021-06-03,3204.23,3214.44,3184.03,3187.01,3187.01,2322093
AMZN,2021-06-02,3223.1,3235.0,3208.0,3233.99,3233.99,1911818
AMZN,2021-06-01,3243.5,3250.98,3209.06,3218.65,3218.65,2248684
AMZN,2021-05-28,3242.0,3247.99,3219.71,3223.07,3223.07,2276009
AMZN,2021-05-27,3256.0,3260.35,3230.04,3230.11,3230.11,2326642
AMZN,2021-05-26,3274.59,3295.73,3258.67,3265.16,3265.16,2335738
AMZN,2021-05-25,3266.67,3279.82,3213.76,3259.05,3259.05,3115585
AMZN,2021-05-24,3215.5,3257.95,3210.5,3244.99,3244.99,2289709
AMZN,2021-05-21,3250.0,3256.3,3197.01,3203.08,3203.08,3833494
AMZN,2021-05-20,3244.4,3259.68,3236.43,3237.57,3247.68,956109
AMZN,2021-05-19,3195.0,3227.37,3185.0,3200.23,3231.8,1680873
AMZN,2021-05-18,3292.57,3312.0,3230.37,3232.28,3232.28,2672333
AMZN,2021-05-17,3245.93,3292.75,3234.59,3270.39,3270.39,3443690
AMZN,2021-05-14,3185.56,3228.86,3183.41,3222.9,3222.9,2970509
AMZN,2021-05-13,3185.47,3203.0,3133.0,3161.47,3161.47,3356877
AMZN,2021-05-12,3185.0,3207.94,3133.1,3151.94,3151.94,4707887
AMZN,2021-05-11,3136.28,3237.72,3127.37,3223.91,3223.91,4542905
AMZN,2021-05-10,3282.32,3282.55,3190.0,3190.49,3190.49,5663738
AMZN,2021-05-07,3319.09,3330.78,3289.07,3291.61,3291.61,4506685
AMZN,2021-05-06,3270.0,3314.4,3247.2,3306.37,3306.37,4164960
AMZN,2021-05-05,3338.85,3354.7,3264.36,3270.54,3270.54,3631774
AMZN,2021-05-04,3356.19,3367.98,3272.13,3311.87,3311.87,5318791
AMZN,2021-05-03,3484.73,3486.65,3372.7,3386.49,3386.49,5779900
AMZN,2021-04-30,3525.12,3553.39,3462.74,3467.42,3467.42,6803122
AMZN,2021-04-29,3505.1,3514.45,3435.0,3471.31,3471.31,5711098
AMZN,2021-04-28,3434.8,3489.1,3425.0,3458.5,3458.5,4450333
AMZN,2021-04-27,3443.47,3460.0,3398.03,3417.43,3417.43,3689500
AMZN,2021-04-26,3348.0,3428.44,3330.94,3409.0,3409.0,4729523
AMZN,2021-04-23,3319.1,3375.0,3308.5,3340.88,3340.88,2894066
AMZN,2021-04-22,3371.68,3372.87,3301.45,3309.04,3309.04,2506048
AMZN,2021-04-21,3316.0,3362.83,3303.81,3362.02,3362.02,2079081
AMZN,2021-04-20,3373.6,3382.99,3316.03,3334.69,3334.69,2468201
AMZN,2021-04-19,3390.33,3435.14,3360.2,3372.01,3372.01,2526314
AMZN,2021-04-16,3380.0,3406.8,3355.59,3399.44,3399.44,3186000
AMZN,2021-04-15,3371.0,3396.98,3352.0,3379.09,3379.09,2988694
AMZN,2021-04-14,3404.04,3404.13,3326.3,3333.0,3333.0,2792324
AMZN,2021-04-13,3400.84,3432.0,3395.63,3400.0,3400.0,3197114
AMZN,2021-04-12,3355.21,3395.0,3351.21,3379.39,3379.39,2991544
AMZN,2021-04-09,3304.7,3372.2,3289.2,3372.2,3372.2,4183999
AMZN,2021-04-08,3310.9,3324.5,3292.0,3299.3,3299.3,2722518
AMZN,2021-04-07,3233.8,3303.58,3223.65,3279.39,3279.39,3221385
AMZN,2021-04-06,3223.75,3247.31,3217.06,3223.82,3223.82,2300294
AMZN,2021-04-05,3173.0,3235.96,3161.33,3226.73,3226.73,3082969
AMZN,2021-04-01,3117.94,3162.44,3115.55,3161.0,3161.0,2818949
AMZN,2021-03-31,3064.06,3119.33,3062.85,3094.08,3094.08,2921900
AMZN,2021-03-30,3070.01,3073.0,3034.0,3055.29,3055.29,2264111
AMZN,2021-03-29,3055.44,3091.25,3028.45,3075.73,3075.73,2502219
AMZN,2021-03-26,3044.06,3056.66,2996.0,3052.03,3052.03,2976690
AMZN,2021-03-25,3072.99,3109.78,3037.14,3046.26,3046.26,3474181
AMZN,2021-03-24,3151.04,3160.0,3085.15,3087.07,3087.07,2877431
AMZN,2021-03-23,3127.0,3177.0,3120.85,3137.5,3137.5,3540586
AMZN,2021-03-22,3067.85,3126.58,3061.68,3110.87,3110.87,2646462
AMZN,2021-03-19,3029.23,3077.28,3016.66,3074.96,3074.96,4371641
AMZN,2021-03-18,3101.0,3116.63,3025.01,3027.99,3027.99,3565256
AMZN,2021-03-17,3073.22,3173.0,3070.22,3135.73,3135.73,3032350
AMZN,2021-03-16,3104.97,3128.91,3075.86,3091.86,3091.86,2509897
AMZN,2021-03-15,3074.57,3082.24,3032.09,3081.68,3081.68,2881339
AMZN,2021-03-12,3075.0,3098.97,3045.51,3089.49,3089.49,2359617
AMZN,2021-03-11,3104.01,3131.64,3082.93,3113.59,3113.59,2689802
AMZN,2021-03-10,3098.45,3116.46,3030.21,3057.64,3057.64,2883912
AMZN,2021-03-09,3017.99,3090.0,3005.15,3062.85,3062.85,3754207
AMZN,2021-03-08,3015.0,3064.59,2951.69,2951.95,2951.95,4040116
AMZN,2021-03-05,3005.0,3009.0,2881.0,3000.46,3000.46,5299586
AMZN,2021-03-04,3012.0,3058.13,2945.92,2977.57,2977.57,5415813
AMZN,2021-03-03,3081.18,3107.77,2995.0,3005.0,3005.0,3799904
AMZN,2021-03-02,3143.47,3163.52,3087.12,3094.53,3094.53,2506444
AMZN,2021-03-01,3127.89,3149.56,3097.99,3146.14,3146.14,2672672
AMZN,2021-02-26,3095.2,3122.44,3036.7,3092.93,3092.93,4140953
AMZN,2021-02-25,3136.74,3178.26,3047.76,3057.16,3057.16,4258824
AMZN,2021-02-24,3166.75,3171.23,3125.38,3159.53,3159.53,2854522
AMZN,2021-02-23,3127.03,3204.68,3094.76,3194.5,3194.5,4529107
AMZN,2021-02-22,3208.13,3230.93,3172.26,3180.74,3180.74,3339089
AMZN,2021-02-19,3328.23,3333.5,3245.75,3249.9,3249.9,4059017
AMZN,2021-02-18,3282.42,3338.0,3273.94,3328.23,3328.23,2886724
AMZN,2021-02-17,3263.6,3320.91,3259.5,3308.64,3308.64,3218937
AMZN,2021-02-16,3254.05,3308.0,3253.59,3268.95,3268.95,2404116
AMZN,2021-02-12,3250.0,3280.08,3233.31,3277.71,3277.71,2206852
AMZN,2021-02-11,3292.0,3292.0,3248.43,3262.13,3262.13,2235452
AMZN,2021-02-10,3314.0,3317.95,3254.0,3286.58,3286.58,2943265
AMZN,2021-02-09,3312.49,3337.03,3298.26,3305.0,3305.0,2113461
AMZN,2021-02-08,3358.5,3365.0,3304.0,3322.94,3322.94,3138944
AMZN,2021-02-05,3319.0,3376.54,3302.71,3352.15,3352.15,3471261
AMZN,2021-02-04,3330.0,3347.0,3277.75,3331.0,3331.0,3589467
AMZN,2021-02-03,3425.01,3434.0,3308.62,3312.53,3312.53,6934041
AMZN,2021-02-02,3380.0,3427.74,3361.12,3380.0,3380.0,5245852
AMZN,2021-02-01,3242.36,3350.0,3235.02,3342.88,3342.88,3963088
AMZN,2021-01-29,3230.0,3236.99,3184.55,3206.2,3206.2,4054122
AMZN,2021-01-28,3235.04,3301.59,3228.69,3237.62,3237.62,2979394
AMZN,2021-01-27,3341.49,3343.63,3207.08,3232.58,3232.58,4446877
AMZN,2021-01-26,3296.36,3338.0,3283.2,3326.13,3326.13,2736302
AMZN,2021-01-25,3328.5,3363.89,3243.15,3294.0,3294.0,3619627
AMZN,2021-01-22,3304.31,3321.91,3283.16,3292.23,3292.23,2621604
AMZN,2021-01-21,3293.0,3348.55,3289.57,3306.99,3306.99,4605907
AMZN,2021-01-20,3181.99,3279.8,3175.0,3263.38,3263.38,5060028
AMZN,2021-01-19,3107.0,3145.0,3096.0,3120.76,3120.76,3017104
AMZN,2021-01-15,3123.02,3142.54,3095.17,3104.25,3104.25,3994397
AMZN,2021-01-14,3128.44,3177.93,3120.59,3127.47,3127.47,2896508
AMZN,2021-01-13,3128.44,3189.78,3122.08,3165.89,3165.89,3197316
AMZN,2021-01-12,3120.0,3142.14,3086.0,3120.83,3120.83,3370441
AMZN,2021-01-11,3148.01,3156.35,3110.0,3114.21,3114.21,3556924
AMZN,2021-01-08,3180.0,3190.64,3142.48,3182.7,3182.7,3461630
AMZN,2021-01-07,3157.0,3208.54,3155.0,3162.16,3162.16,3385535
AMZN,2021-01-06,3146.48,3197.51,3131.16,3138.38,3138.38,4246686
AMZN,2021-01-05,3166.01,3223.38,3166.0,3218.51,3218.51,2559701
AMZN,2021-01-04,3270.0,3272.0,3144.02,3186.63,3186.63,4253851
AMZN,2020-12-31,3275.0,3282.92,3241.2,3256.93,3256.93,2855644
AMZN,2020-12-30,3341.0,3342.1,3282.47,3285.85,3285.85,3151566
AMZN,2020-12-29,3309.94,3350.62,3281.22,3322.0,3322.0,4737933
AMZN,2020-12-28,3194.0,3304.0,3172.69,3283.96,3283.96,5509165
AMZN,2020-12-24,3193.9,3202.0,3169.0,3172.69,3172.69,1417856
AMZN,2020-12-23,3205.0,3210.0,3184.17,3185.27,3185.27,2002171
AMZN,2020-12-22,3202.84,3222.0,3180.08,3206.52,3206.52,2247826
AMZN,2020-12-21,3200.01,3226.97,3166.0,3206.18,3206.18,3532504
AMZN,2020-12-18,3243.99,3249.42,3171.79,3201.65,3201.65,5550527
AMZN,2020-12-17,3250.0,3263.5,3221.0,3236.08,3236.08,3312751
AMZN,2020-12-16,3176.01,3247.0,3163.75,3240.96,3240.96,4159892
AMZN,2020-12-15,3181.01,3188.5,3130.49,3165.12,3165.12,3197531
AMZN,2020-12-14,3143.0,3190.26,3126.0,3156.97,3156.97,4003244
AMZN,2020-12-11,3096.66,3118.67,3072.82,3116.42,3116.42,2940618
AMZN,2020-12-10,3088.99,3142.1,3076.03,3101.49,3101.49,2804761
AMZN,2020-12-09,3167.89,3174.43,3088.04,3104.2,3104.2,3921357
AMZN,2020-12-08,3158.9,3184.06,3120.02,3177.29,3177.29,3158635
AMZN,2020-12-07,3156.48,3180.16,3141.69,3158.0,3158.0,2486134
AMZN,2020-12-04,3198.21,3198.21,3158.76,3162.58,3162.58,2817020
AMZN,2020-12-03,3205.46,3228.64,3181.31,3186.73,3186.73,2776057
AMZN,2020-12-02,3221.65,3230.9,3173.26,3203.53,3203.53,2964769
AMZN,2020-12-01,3188.5,3248.51,3157.18,3220.08,3220.08,4385139
AMZN,2020-11-30,3208.48,3228.39,3125.55,3168.04,3168.04,3819817
AMZN,2020-11-27,3211.26,3216.19,3190.28,3195.34,3195.34,2315062
AMZN,2020-11-25,3141.87,3198.0,3140.3,3185.07,3185.07,3662740
AMZN,2020-11-24,3100.5,3134.14,3086.26,3118.06,3118.06,3530659
AMZN,2020-11-23,3116.7,3139.75,3065.46,3098.39,3098.39,4471626
AMZN,2020-11-20,3117.02,3132.89,3098.05,3099.4,3099.4,3148376
AMZN,2020-11-19,3105.31,3125.0,3080.93,3117.02,3117.02,2870627
AMZN,2020-11-18,3134.0,3140.0,3105.1,3105.46,3105.46,2825434
AMZN,2020-11-17,3183.54,3189.25,3135.38,3135.66,3135.66,3289350
AMZN,2020-11-16,3093.2,3142.7,3074.14,3131.06,3131.06,3636782
AMZN,2020-11-13,3122.0,3141.36,3085.39,3128.81,3128.81,3644595
AMZN,2020-11-12,3159.95,3175.88,3086.05,3110.28,3110.28,4197054
AMZN,2020-11-11,3061.78,3139.15,3050.09,3137.39,3137.39,4000904
AMZN,2020-11-10,3095.02,3114.0,3019.48,3035.02,3035.02,6412909
AMZN,2020-11-09,3231.03,3289.0,3112.11,3143.74,3143.74,6880098
AMZN,2020-11-06,3319.97,3322.0,3232.39,3311.37,3311.37,4571523
AMZN,2020-11-05,3319.97,3366.62,3288.88,3322.0,3322.0,5502144
AMZN,2020-11-04,3159.99,3244.85,3139.73,3241.16,3241.16,6655103
AMZN,2020-11-03,3018.53,3074.9,2981.12,3048.41,3048.41,4739013
AMZN,2020-11-02,3061.74,3079.71,2950.12,3004.48,3004.48,7157786
AMZN,2020-10-30,3157.75,3167.0,3019.0,3036.15,3036.15,8209752
AMZN,2020-10-29,3201.27,3257.25,3164.0,3211.01,3211.01,5814499
AMZN,2020-10-28,3249.3,3263.99,3162.47,3162.78,3162.78,5444551
AMZN,2020-10-27,3224.94,3291.32,3211.3,3286.33,3286.33,4109752
AMZN,2020-10-26,3198.74,3282.98,3153.3,3207.04,3207.04,5743009
AMZN,2020-10-23,3191.0,3205.33,3140.0,3204.4,3204.4,3287004
AMZN,2020-10-22,3189.87,3198.75,3121.94,3176.4,3176.4,3978890
AMZN,2020-10-21,3212.5,3233.88,3160.0,3184.94,3184.94,4331183
AMZN,2020-10-20,3222.28,3266.0,3192.01,3217.01,3217.01,4320183
AMZN,2020-10-19,3299.61,3329.0,3192.99,3207.21,3207.21,5046553
AMZN,2020-10-16,3363.23,3399.66,3160.0,3272.71,3272.71,5947826
AMZN,2020-10-15,3292.01,3355.88,3280.0,3338.65,3338.65,4914886
AMZN,2020-10-14,3447.0,3464.68,3340.62,3363.71,3363.71,5656168
AMZN,2020-10-13,3467.99,3492.07,3424.22,3443.63,3443.63,5491688
AMZN,2020-10-12,3349.94,3496.24,3339.55,3442.93,3442.93,8052330
AMZN,2020-10-09,3210.0,3288.7,3197.88,3286.65,3286.65,4721528
AMZN,2020-10-08,3224.99,3233.29,3175.0,3190.55,3190.55,3081230
AMZN,2020-10-07,3135.0,3200.0,3132.39,3195.69,3195.69,4203689
AMZN,2020-10-06,3165.0,3182.0,3090.0,3099.96,3099.96,4887235
AMZN,2020-10-05,3145.84,3202.5,3140.85,3199.2,3199.2,3579855
AMZN,2020-10-02,3153.63,3195.8,3123.29,3125.0,3125.0,5360007
AMZN,2020-10-01,3208.0,3224.0,3172.0,3221.26,3221.26,4847723
AMZN,2020-09-30,3141.14,3212.88,3133.99,3148.73,3148.73,4736909
AMZN,2020-09-29,3175.39,3188.0,3132.54,3144.88,3144.88,3303893
AMZN,2020-09-28,3148.85,3175.04,3117.17,3174.05,3174.05,3977976
AMZN,2020-09-25,3054.86,3101.54,2999.84,3095.13,3095.13,4346576
AMZN,2020-09-24,2977.79,3069.3,2965.0,3019.79,3019.79,5355617
AMZN,2020-09-23,3120.43,3127.0,2992.38,2999.86,2999.86,5530499
AMZN,2020-09-22,3033.83,3133.99,3000.38,3128.99,3128.99,6772374
AMZN,2020-09-21,2906.5,2962.0,2871.0,2960.47,2960.47,5873050
AMZN,2020-09-18,3031.74,3037.8,2905.64,2954.91,2954.91,8473116
AMZN,2020-09-17,3009.25,3029.43,2973.0,3008.73,3008.73,6209041
AMZN,2020-09-16,3179.99,3187.24,3074.16,3078.1,3078.1,4387420
