,ticker,date,close
756,AMZN,2020-11-04,3241.16
757,AMZN,2020-11-03,3048.41
758,AMZN,2020-11-02,3004.48
759,AMZN,2020-10-30,3036.15
760,AMZN,2020-10-29,3211.01
761,AMZN,2020-10-28,3162.78
762,AMZN,2020-10-27,3286.33
763,AMZN,2020-10-26,3207.04
764,AMZN,2020-10-23,3204.4
765,AMZN,2020-10-22,3176.4
766,AMZN,2020-10-21,3184.94
767,AMZN,2020-10-20,3217.01
768,AMZN,2020-10-19,3207.21
769,AMZN,2020-10-16,3272.71
770,AMZN,2020-10-15,3338.65
771,AMZN,2020-10-14,3363.71
772,AMZN,2020-10-13,3443.63
773,AMZN,2020-10-12,3442.93
774,AMZN,2020-10-09,3286.65
775,AMZN,2020-10-08,3190.55
776,AMZN,2020-10-07,3195.69
777,AMZN,2020-10-06,3099.96
778,AMZN,2020-10-05,3199.2
779,AMZN,2020-10-02,3125.0
780,AMZN,2020-10-01,3221.26
781,AMZN,2020-09-30,3148.73
782,AMZN,2020-09-29,3144.88
783,AMZN,2020-09-28,3174.05
784,AMZN,2020-09-25,3095.13
785,AMZN,2020-09-24,3019.79
786,AMZN,2020-09-23,2999.86
787,AMZN,2020-09-22,3128.99
788,AMZN,2020-09-21,2960.47
789,AMZN,2020-09-18,2954.91
790,AMZN,2020-09-17,3008.73
791,AMZN,2020-09-16,3078.1
792,AMZN,2020-09-15,3156.13
793,AMZN,2020-09-14,3102.97
794,AMZN,2020-09-11,3116.22
795,AMZN,2020-09-10,3175.11
796,AMZN,2020-09-09,3268.61
797,AMZN,2020-09-08,3149.84
798,AMZN,2020-09-04,3294.62
799,AMZN,2020-09-03,3368.0
800,AMZN,2020-09-02,3531.45
801,AMZN,2020-09-01,3499.12
802,AMZN,2020-08-31,3450.96
803,AMZN,2020-08-28,3400.32
804,AMZN,2020-08-27,3400.0
805,AMZN,2020-08-26,3441.85
806,AMZN,2020-08-25,3346.49
807,AMZN,2020-08-24,3307.46
808,AMZN,2020-08-21,3284.72
809,AMZN,2020-08-20,3297.37
810,AMZN,2020-08-19,3260.48
811,AMZN,2020-08-18,3312.49
812,AMZN,2020-08-17,3182.41
813,AMZN,2020-08-14,3148.02
814,AMZN,2020-08-13,3161.02
815,AMZN,2020-08-12,3162.24
816,AMZN,2020-08-11,3080.67
817,AMZN,2020-08-10,3148.16
818,AMZN,2020-08-07,3167.46
819,AMZN,2020-08-06,3225.0
820,AMZN,2020-08-05,3205.03
821,AMZN,2020-08-04,3138.83
822,AMZN,2020-08-03,3111.89
823,AMZN,2020-07-31,3164.68
824,AMZN,2020-07-30,3051.88
825,AMZN,2020-07-29,3033.53
826,AMZN,2020-07-28,3000.33
827,AMZN,2020-07-27,3055.21
828,AMZN,2020-07-24,3008.91
829,AMZN,2020-07-23,2986.55
830,AMZN,2020-07-22,3099.91
831,AMZN,2020-07-21,3138.29
832,AMZN,2020-07-20,3196.84
833,AMZN,2020-07-17,2961.97
834,AMZN,2020-07-16,2999.9
835,AMZN,2020-07-15,3008.87
836,AMZN,2020-07-14,3084.0
837,AMZN,2020-07-13,3104.0
838,AMZN,2020-07-10,3200.0
839,AMZN,2020-07-09,3182.63
840,AMZN,2020-07-08,3081.11
841,AMZN,2020-07-07,3000.12
842,AMZN,2020-07-06,3057.04
843,AMZN,2020-07-02,2890.3
844,AMZN,2020-07-01,2878.7
845,AMZN,2020-06-30,2758.82
846,AMZN,2020-06-29,2680.38
847,AMZN,2020-06-26,2692.87
848,AMZN,2020-06-25,2754.58
849,AMZN,2020-06-24,2734.4
850,AMZN,2020-06-23,2764.41
851,AMZN,2020-06-22,2713.82
852,AMZN,2020-06-19,2675.01
853,AMZN,2020-06-18,2653.98
854,AMZN,2020-06-17,2640.98
855,AMZN,2020-06-16,2615.27
856,AMZN,2020-06-15,2572.68
857,AMZN,2020-06-12,2545.02
858,AMZN,2020-06-11,2557.96
859,AMZN,2020-06-10,2647.45
860,AMZN,2020-06-09,2600.86
861,AMZN,2020-06-08,2524.06
862,AMZN,2020-06-05,2483.0
863,AMZN,2020-06-04,2460.6
864,AMZN,2020-06-03,2478.4
865,AMZN,2020-06-02,2472.41
866,AMZN,2020-06-01,2471.04
867,AMZN,2020-05-29,2442.37
868,AMZN,2020-05-28,2401.1
869,AMZN,2020-05-27,2410.39
870,AMZN,2020-05-26,2421.86
871,AMZN,2020-05-22,2436.88
872,AMZN,2020-05-21,2446.74
873,AMZN,2020-05-20,2497.94
874,AMZN,2020-05-19,2449.33
875,AMZN,2020-05-18,2426.26
876,AMZN,2020-05-15,2409.78
877,AMZN,2020-05-14,2388.85
878,AMZN,2020-05-13,2367.92
879,AMZN,2020-05-12,2356.95
880,AMZN,2020-05-11,2409.0
881,AMZN,2020-05-08,2379.61
882,AMZN,2020-05-07,2367.61
883,AMZN,2020-05-06,2351.26
884,AMZN,2020-05-05,2317.8
885,AMZN,2020-05-04,2315.99
886,AMZN,2020-05-01,2286.04
887,AMZN,2020-04-30,2474.0
888,AMZN,2020-04-29,2372.71
889,AMZN,2020-04-28,2314.08
890,AMZN,2020-04-27,2376.0
891,AMZN,2020-04-24,2410.22
892,AMZN,2020-04-23,2399.45
893,AMZN,2020-04-22,2363.49
894,AMZN,2020-04-21,2328.12
895,AMZN,2020-04-20,2393.61
896,AMZN,2020-04-17,2375.0
897,AMZN,2020-04-16,2408.19
898,AMZN,2020-04-15,2307.68
899,AMZN,2020-04-14,2283.32
900,AMZN,2020-04-13,2168.87
901,AMZN,2020-04-09,2042.76
902,AMZN,2020-04-08,2043.0
903,AMZN,2020-04-07,2011.6
904,AMZN,2020-04-06,1997.59
905,AMZN,2020-04-03,1906.59
906,AMZN,2020-04-02,1918.83
907,AMZN,2020-04-01,1907.7
908,AMZN,2020-03-31,1949.72
909,AMZN,2020-03-30,1963.95
910,AMZN,2020-03-27,1900.1
911,AMZN,2020-03-26,1955.49
912,AMZN,2020-03-25,1885.84
913,AMZN,2020-03-24,1940.1
914,AMZN,2020-03-23,1902.83
915,AMZN,2020-03-20,1846.09
916,AMZN,2020-03-19,1880.93
917,AMZN,2020-03-18,1830.0
918,AMZN,2020-03-17,1807.84
919,AMZN,2020-03-16,1689.15
920,AMZN,2020-03-13,1785.0
921,AMZN,2020-03-12,1676.61
922,AMZN,2020-03-11,1820.86
923,AMZN,2020-03-10,1891.82
924,AMZN,2020-03-09,1800.61
925,AMZN,2020-03-06,1901.09
926,AMZN,2020-03-05,1924.03
927,AMZN,2020-03-04,1975.83
928,AMZN,2020-03-03,1908.99
929,AMZN,2020-03-02,1953.95
930,AMZN,2020-02-28,1883.75
931,AMZN,2020-02-27,1884.3
932,AMZN,2020-02-26,1979.59
933,AMZN,2020-02-25,1972.74
934,AMZN,2020-02-24,2009.29
935,AMZN,2020-02-21,2095.97
936,AMZN,2020-02-20,2153.1
937,AMZN,2020-02-19,2170.22
938,AMZN,2020-02-18,2155.67
939,AMZN,2020-02-14,2134.87
940,AMZN,2020-02-13,2149.87
941,AMZN,2020-02-12,2160.0
942,AMZN,2020-02-11,2150.8
943,AMZN,2020-02-10,2133.91
944,AMZN,2020-02-07,2079.28
945,AMZN,2020-02-06,2050.23
946,AMZN,2020-02-05,2039.87
947,AMZN,2020-02-04,2049.67
948,AMZN,2020-02-03,2004.2
949,AMZN,2020-01-31,2008.72
950,AMZN,2020-01-30,1870.68
951,AMZN,2020-01-29,1858.0
952,AMZN,2020-01-28,1853.25
953,AMZN,2020-01-27,1828.34
954,AMZN,2020-01-24,1861.64
955,AMZN,2020-01-23,1884.58
956,AMZN,2020-01-22,1887.46
957,AMZN,2020-01-21,1892.0
958,AMZN,2020-01-17,1864.72
959,AMZN,2020-01-16,1877.94
960,AMZN,2020-01-15,1862.02
961,AMZN,2020-01-14,1869.44
962,AMZN,2020-01-13,1891.3
963,AMZN,2020-01-10,1883.16
964,AMZN,2020-01-09,1901.05
965,AMZN,2020-01-08,1891.97
966,AMZN,2020-01-07,1906.86
967,AMZN,2020-01-06,1902.88
968,AMZN,2020-01-03,1874.97
969,AMZN,2020-01-02,1898.01
970,FB,2021-12-02,310.39
971,FB,2021-12-01,310.6
972,FB,2021-11-30,324.46
973,FB,2021-11-29,338.03
974,FB,2021-11-26,333.12
975,FB,2021-11-24,341.06
976,FB,2021-11-23,337.25
977,FB,2021-11-22,341.01
978,FB,2021-11-19,345.3
979,FB,2021-11-18,338.69
980,FB,2021-11-17,340.77
981,FB,2021-11-16,342.96
982,FB,2021-11-15,347.56
983,FB,2021-11-12,340.89
984,FB,2021-11-11,327.74
985,FB,2021-11-10,327.64
986,FB,2021-11-09,335.37
987,FB,2021-11-08,338.62
988,FB,2021-11-05,341.35
989,FB,2021-11-04,335.85
990,FB,2021-11-03,331.7
991,FB,2021-11-02,328.08
992,FB,2021-11-01,329.98
993,FB,2021-10-29,323.57
994,FB,2021-10-28,316.92
995,FB,2021-10-27,312.22
996,FB,2021-10-26,315.81
997,FB,2021-10-25,328.69
998,FB,2021-10-22,324.61
999,FB,2021-10-21,341.88
1000,FB,2021-10-20,340.78
1001,FB,2021-10-19,339.99
1002,FB,2021-10-18,335.34
1003,FB,2021-10-15,324.76
1004,FB,2021-10-14,328.53
1005,FB,2021-10-13,324.54
1006,FB,2021-10-12,323.77
1007,FB,2021-10-11,325.45
1008,FB,2021-10-08,330.05
1009,FB,2021-10-07,329.22
1010,FB,2021-10-06,333.64
1011,FB,2021-10-05,332.96
1012,FB,2021-10-04,326.23
1013,FB,2021-10-01,343.01
1014,FB,2021-09-30,339.39
1015,FB,2021-09-29,339.61
1016,FB,2021-09-28,340.65
1017,FB,2021-09-27,353.58
1018,FB,2021-09-24,352.96
1019,FB,2021-09-23,345.96
1020,FB,2021-09-22,343.74
1021,FB,2021-09-21,357.48
1022,FB,2021-09-20,355.7
1023,FB,2021-09-17,364.72
1024,FB,2021-09-16,373.06
1025,FB,2021-09-15,373.92
1026,FB,2021-09-14,376.53
1027,FB,2021-09-13,376.51
1028,FB,2021-09-10,378.69
1029,FB,2021-09-09,378.0
1030,FB,2021-09-08,377.57
1031,FB,2021-09-07,382.18
1032,FB,2021-09-03,376.26
1033,FB,2021-09-02,375.28
1034,FB,2021-09-01,382.05
1035,FB,2021-08-31,379.38
1036,FB,2021-08-30,380.66
1037,FB,2021-08-27,372.63
1038,FB,2021-08-26,364.38
1039,FB,2021-08-25,368.39
1040,FB,2021-08-24,365.51
1041,FB,2021-08-23,365.135
1042,FB,2021-08-20,359.37
1043,FB,2021-08-19,355.12
1044,FB,2021-08-18,355.45
1045,FB,2021-08-17,358.45
1046,FB,2021-08-16,366.56
1047,FB,2021-08-13,363.18
1048,FB,2021-08-12,360.129
1049,FB,2021-08-11,359.96
1050,FB,2021-08-10,361.13
1051,FB,2021-08-09,361.61
1052,FB,2021-08-06,363.51
1053,FB,2021-08-05,362.97
1054,FB,2021-08-04,358.92
1055,FB,2021-08-03,351.24
1056,FB,2021-08-02,351.95
1057,FB,2021-07-30,356.3
1058,FB,2021-07-29,358.32
1059,FB,2021-07-28,373.28
1060,FB,2021-07-27,367.81
1061,FB,2021-07-26,372.46
1062,FB,2021-07-23,369.79
1063,FB,2021-07-22,351.19
1064,FB,2021-07-21,346.23
1065,FB,2021-07-20,341.66
1066,FB,2021-07-19,336.95
1067,FB,2021-07-16,341.16
1068,FB,2021-07-15,344.46
1069,FB,2021-07-14,347.63
1070,FB,2021-07-13,352.09
1071,FB,2021-07-12,353.16
1072,FB,2021-07-09,350.42
1073,FB,2021-07-08,345.65
1074,FB,2021-07-07,350.49
1075,FB,2021-07-06,352.78
1076,FB,2021-07-02,354.7
1077,FB,2021-07-01,354.39
1078,FB,2021-06-30,347.71
1079,FB,2021-06-29,351.89
1080,FB,2021-06-28,355.64
1081,FB,2021-06-25,341.37
1082,FB,2021-06-24,343.18
1083,FB,2021-06-23,340.59
1084,FB,2021-06-22,339.03
1085,FB,2021-06-21,332.29
1086,FB,2021-06-18,329.66
1087,FB,2021-06-17,336.51
1088,FB,2021-06-16,331.08
1089,FB,2021-06-15,336.75
1090,FB,2021-06-14,336.77
1091,FB,2021-06-11,331.26
1092,FB,2021-06-10,332.46
1093,FB,2021-06-09,330.25
1094,FB,2021-06-08,333.68
1095,FB,2021-06-07,336.58
1096,FB,2021-06-04,330.35
1097,FB,2021-06-03,326.04
1098,FB,2021-06-02,329.15
1099,FB,2021-06-01,329.13
1100,FB,2021-05-28,328.73
1101,FB,2021-05-27,332.75
1102,FB,2021-05-26,327.66
1103,FB,2021-05-25,327.79
1104,FB,2021-05-24,324.63
1105,FB,2021-05-21,316.23
1106,FB,2021-05-20,317.102
1107,FB,2021-05-19,311.111
1108,FB,2021-05-18,309.96
1109,FB,2021-05-17,315.46
1110,FB,2021-05-14,315.94
1111,FB,2021-05-13,305.26
1112,FB,2021-05-12,302.55
1113,FB,2021-05-11,306.53
1114,FB,2021-05-10,305.97
1115,FB,2021-05-07,319.08
1116,FB,2021-05-06,320.02
1117,FB,2021-05-05,315.02
1118,FB,2021-05-04,318.36
1119,FB,2021-05-03,322.58
1120,FB,2021-04-30,325.08
1121,FB,2021-04-29,329.51
1122,FB,2021-04-28,307.1
1123,FB,2021-04-27,303.57
1124,FB,2021-04-26,303.04
1125,FB,2021-04-23,301.13
1126,FB,2021-04-22,296.52
1127,FB,2021-04-21,301.47
1128,FB,2021-04-20,302.65
1129,FB,2021-04-19,302.24
1130,FB,2021-04-16,306.18
1131,FB,2021-04-15,307.82
1132,FB,2021-04-14,302.82
1133,FB,2021-04-13,309.76
1134,FB,2021-04-12,311.54
1135,FB,2021-04-09,312.46
1136,FB,2021-04-08,313.02
1137,FB,2021-04-07,313.09
1138,FB,2021-04-06,306.26
1139,FB,2021-04-05,308.91
1140,FB,2021-04-01,298.66
1141,FB,2021-03-31,294.53
1142,FB,2021-03-30,288.0
1143,FB,2021-03-29,290.82
1144,FB,2021-03-26,283.02
1145,FB,2021-03-25,278.74
1146,FB,2021-03-24,282.14
1147,FB,2021-03-23,297.81
1148,FB,2021-03-22,293.54
1149,FB,2021-03-19,290.11
1150,FB,2021-03-18,278.62
1151,FB,2021-03-17,284.01
1152,FB,2021-03-16,279.28
1153,FB,2021-03-15,273.75
1154,FB,2021-03-12,268.4
1155,FB,2021-03-11,273.88
1156,FB,2021-03-10,264.9
1157,FB,2021-03-09,265.74
1158,FB,2021-03-08,255.31
1159,FB,2021-03-05,264.28
1160,FB,2021-03-04,257.64
1161,FB,2021-03-03,255.41
1162,FB,2021-03-02,259.0
1163,FB,2021-03-01,264.91
1164,FB,2021-02-26,257.62
1165,FB,2021-02-25,254.69
1166,FB,2021-02-24,264.31
1167,FB,2021-02-23,265.855
1168,FB,2021-02-22,260.33
1169,FB,2021-02-19,261.56
1170,FB,2021-02-18,269.39
1171,FB,2021-02-17,273.57
1172,FB,2021-02-16,273.97
1173,FB,2021-02-12,270.5
1174,FB,2021-02-11,270.39
1175,FB,2021-02-10,271.87
1176,FB,2021-02-09,269.45
1177,FB,2021-02-08,266.58
1178,FB,2021-02-05,268.1
1179,FB,2021-02-04,266.49
1180,FB,2021-02-03,266.65
1181,FB,2021-02-02,267.08
1182,FB,2021-02-01,262.01
1183,FB,2021-01-29,258.33
1184,FB,2021-01-28,265.0
1185,FB,2021-01-27,272.14
1186,FB,2021-01-26,282.05
1187,FB,2021-01-25,278.01
1188,FB,2021-01-22,274.5
1189,FB,2021-01-21,272.87
1190,FB,2021-01-20,267.48
1191,FB,2021-01-19,261.1
1192,FB,2021-01-15,251.36
1193,FB,2021-01-14,245.64
1194,FB,2021-01-13,251.64
1195,FB,2021-01-12,251.09
1196,FB,2021-01-11,256.84
1197,FB,2021-01-08,267.57
1198,FB,2021-01-07,268.74
1199,FB,2021-01-06,263.31
1200,FB,2021-01-05,270.97
1201,FB,2021-01-04,268.94
1202,FB,2020-12-31,273.16
1203,FB,2020-12-30,271.87
1204,FB,2020-12-29,276.78
1205,FB,2020-12-28,277.0
1206,FB,2020-12-24,267.4
1207,FB,2020-12-23,268.11
1208,FB,2020-12-22,267.09
1209,FB,2020-12-21,272.79
1210,FB,2020-12-18,276.4
1211,FB,2020-12-17,274.48
1212,FB,2020-12-16,275.67
1213,FB,2020-12-15,275.55
1214,FB,2020-12-14,274.19
1215,FB,2020-12-11,273.55
1216,FB,2020-12-10,277.12
1217,FB,2020-12-09,277.92
1218,FB,2020-12-08,283.4
1219,FB,2020-12-07,285.58
1220,FB,2020-12-04,279.7
1221,FB,2020-12-03,281.85
1222,FB,2020-12-02,287.52
1223,FB,2020-12-01,286.55
1224,FB,2020-11-30,276.97
1225,FB,2020-11-27,277.81
1226,FB,2020-11-25,275.59
1227,FB,2020-11-24,276.92
1228,FB,2020-11-23,268.43
1229,FB,2020-11-20,269.7
1230,FB,2020-11-19,272.94
1231,FB,2020-11-18,271.97
1232,FB,2020-11-17,275.0
1233,FB,2020-11-16,278.96
1234,FB,2020-11-13,276.95
1235,FB,2020-11-12,275.08
1236,FB,2020-11-11,276.48
1237,FB,2020-11-10,272.43
1238,FB,2020-11-09,278.77
1239,FB,2020-11-06,293.41
1240,FB,2020-11-05,294.68
1241,FB,2020-11-04,287.38
1242,FB,2020-11-03,265.3
1243,FB,2020-11-02,261.36
1244,FB,2020-10-30,263.11
1245,FB,2020-10-29,280.83
1246,FB,2020-10-28,267.67
1247,FB,2020-10-27,283.29
1248,FB,2020-10-26,277.11
1249,FB,2020-10-23,284.79
1250,FB,2020-10-22,278.12
1251,FB,2020-10-21,278.73
1252,FB,2020-10-20,267.56
1253,FB,2020-10-19,261.4
1254,FB,2020-10-16,265.93
1255,FB,2020-10-15,266.72
1256,FB,2020-10-14,271.82
1257,FB,2020-10-13,276.14
1258,FB,2020-10-12,275.75
1259,FB,2020-10-09,264.45
1260,FB,2020-10-08,263.76
1261,FB,2020-10-07,258.12
1262,FB,2020-10-06,258.66
1263,FB,2020-10-05,264.65
1264,FB,2020-10-02,259.94
1265,FB,2020-10-01,266.63
1266,FB,2020-09-30,261.9
1267,FB,2020-09-29,261.79
1268,FB,2020-09-28,256.82
1269,FB,2020-09-25,254.82
1270,FB,2020-09-24,249.53
1271,FB,2020-09-23,249.02
1272,FB,2020-09-22,254.75
1273,FB,2020-09-21,248.15
1274,FB,2020-09-18,252.53
1275,FB,2020-09-17,254.82
1276,FB,2020-09-16,263.52
1277,FB,2020-09-15,272.42
1278,FB,2020-09-14,266.15
1279,FB,2020-09-11,266.61
1280,FB,2020-09-10,268.09
1281,FB,2020-09-09,273.72
1282,FB,2020-09-08,271.16
1283,FB,2020-09-04,282.73
1284,FB,2020-09-03,291.12
1285,FB,2020-09-02,302.5
1286,FB,2020-09-01,295.44
1287,FB,2020-08-31,293.2
1288,FB,2020-08-28,292.21
1289,FB,2020-08-27,293.22
1290,FB,2020-08-26,303.91
1291,FB,2020-08-25,280.82
1292,FB,2020-08-24,271.39
1293,FB,2020-08-21,267.01
1294,FB,2020-08-20,269.01
1295,FB,2020-08-19,262.59
1296,FB,2020-08-18,262.34
1297,FB,2020-08-17,261.16
1298,FB,2020-08-14,261.24
1299,FB,2020-08-13,261.3
1300,FB,2020-08-12,259.89
1301,FB,2020-08-11,256.13
1302,FB,2020-08-10,263.0
1303,FB,2020-08-07,268.44
1304,FB,2020-08-06,265.28
1305,FB,2020-08-05,249.12
1306,FB,2020-08-04,249.83
1307,FB,2020-08-03,251.96
1308,FB,2020-07-31,253.67
1309,FB,2020-07-30,234.5
1310,FB,2020-07-29,233.29
1311,FB,2020-07-28,230.12
1312,FB,2020-07-27,233.5
1313,FB,2020-07-24,230.71
1314,FB,2020-07-23,232.6
1315,FB,2020-07-22,239.87
1316,FB,2020-07-21,241.75
1317,FB,2020-07-20,245.42
1318,FB,2020-07-17,242.03
1319,FB,2020-07-16,240.93
1320,FB,2020-07-15,240.28
1321,FB,2020-07-14,239.73
1322,FB,2020-07-13,239.0
1323,FB,2020-07-10,245.07
1324,FB,2020-07-09,244.5
1325,FB,2020-07-08,243.58
1326,FB,2020-07-07,240.86
1327,FB,2020-07-06,240.28
1328,FB,2020-07-02,233.42
1329,FB,2020-07-01,237.55
1330,FB,2020-06-30,227.07
1331,FB,2020-06-29,220.64
1332,FB,2020-06-26,216.08
1333,FB,2020-06-25,235.68
1334,FB,2020-06-24,234.02
1335,FB,2020-06-23,242.24
1336,FB,2020-06-22,239.22
1337,FB,2020-06-19,238.79
1338,FB,2020-06-18,235.94
1339,FB,2020-06-17,235.53
1340,FB,2020-06-16,235.65
1341,FB,2020-06-15,232.5
1342,FB,2020-06-12,228.58
1343,FB,2020-06-11,224.43
1344,FB,2020-06-10,236.73
1345,FB,2020-06-09,238.67
1346,FB,2020-06-08,231.4
1347,FB,2020-06-05,230.77
1348,FB,2020-06-04,226.29
1349,FB,2020-06-03,230.16
1350,FB,2020-06-02,232.72
1351,FB,2020-06-01,231.91
1352,FB,2020-05-29,225.09
1353,FB,2020-05-28,225.46
1354,FB,2020-05-27,229.14
1355,FB,2020-05-26,232.2
1356,FB,2020-05-22,234.91
1357,FB,2020-05-21,231.39
1358,FB,2020-05-20,229.97
1359,FB,2020-05-19,216.88
1360,FB,2020-05-18,213.19
1361,FB,2020-05-15,210.88
1362,FB,2020-05-14,206.81
1363,FB,2020-05-13,205.1
1364,FB,2020-05-12,210.1
1365,FB,2020-05-11,213.18
1366,FB,2020-05-08,212.35
1367,FB,2020-05-07,211.26
1368,FB,2020-05-06,208.47
1369,FB,2020-05-05,207.07
1370,FB,2020-05-04,205.26
1371,FB,2020-05-01,202.27
1372,FB,2020-04-30,204.71
1373,FB,2020-04-29,194.19
1374,FB,2020-04-28,182.91
1375,FB,2020-04-27,187.5
1376,FB,2020-04-24,190.07
1377,FB,2020-04-23,185.13
1378,FB,2020-04-22,182.28
1379,FB,2020-04-21,170.8
1380,FB,2020-04-20,178.24
1381,FB,2020-04-17,179.24
1382,FB,2020-04-16,176.25
1383,FB,2020-04-15,176.97
1384,FB,2020-04-14,178.17
1385,FB,2020-04-13,174.79
1386,FB,2020-04-09,175.19
1387,FB,2020-04-08,174.28
1388,FB,2020-04-07,168.83
1389,FB,2020-04-06,165.55
1390,FB,2020-04-03,154.18
1391,FB,2020-04-02,158.19
1392,FB,2020-04-01,159.6
1393,FB,2020-03-31,166.8
1394,FB,2020-03-30,165.95
1395,FB,2020-03-27,156.79
1396,FB,2020-03-26,163.34
1397,FB,2020-03-25,156.21
1398,FB,2020-03-24,160.98
1399,FB,2020-03-23,148.1
1400,FB,2020-03-20,149.73
1401,FB,2020-03-19,153.13
1402,FB,2020-03-18,146.96
1403,FB,2020-03-17,149.42
1404,FB,2020-03-16,146.01
1405,FB,2020-03-13,170.28
1406,FB,2020-03-12,154.47
1407,FB,2020-03-11,170.24
1408,FB,2020-03-10,178.19
1409,FB,2020-03-09,169.5
1410,FB,2020-03-06,181.09
1411,FB,2020-03-05,185.17
1412,FB,2020-03-04,191.76
1413,FB,2020-03-03,185.89
1414,FB,2020-03-02,196.44
1415,FB,2020-02-28,192.47
1416,FB,2020-02-27,189.75
1417,FB,2020-02-26,197.2
1418,FB,2020-02-25,196.77
1419,FB,2020-02-24,200.72
1420,FB,2020-02-21,210.18
1421,FB,2020-02-20,214.58
1422,FB,2020-02-19,217.49
1423,FB,2020-02-18,217.8
1424,FB,2020-02-14,214.18
1425,FB,2020-02-13,213.14
1426,FB,2020-02-12,210.76
1427,FB,2020-02-11,207.19
1428,FB,2020-02-10,213.06
1429,FB,2020-02-07,212.33
1430,FB,2020-02-06,210.85
1431,FB,2020-02-05,210.11
1432,FB,2020-02-04,209.83
1433,FB,2020-02-03,204.19
1434,FB,2020-01-31,201.91
1435,FB,2020-01-30,209.53
1436,FB,2020-01-29,223.23
1437,FB,2020-01-28,217.79
1438,FB,2020-01-27,214.87
1439,FB,2020-01-24,217.94
1440,FB,2020-01-23,219.76
1441,FB,2020-01-22,221.32
1442,FB,2020-01-21,221.44
1443,FB,2020-01-17,222.14
1444,FB,2020-01-16,221.77
1445,FB,2020-01-15,221.15
1446,FB,2020-01-14,219.06
1447,FB,2020-01-13,221.91
1448,FB,2020-01-10,218.06
1449,FB,2020-01-09,218.3
1450,FB,2020-01-08,215.22
1451,FB,2020-01-07,213.06
1452,FB,2020-01-06,212.6
1453,FB,2020-01-03,208.67
1454,FB,2020-01-02,209.78
1455,GOOG,2021-12-02,2875.53
1456,GOOG,2021-12-01,2832.36
1457,GOOG,2021-11-30,2849.04
1458,GOOG,2021-11-29,2922.28
1459,GOOG,2021-11-26,2856.12
1460,GOOG,2021-11-24,2934.35
1461,GOOG,2021-11-23,2935.14
1462,GOOG,2021-11-22,2941.57
1463,GOOG,2021-11-19,2999.05
1464,GOOG,2021-11-18,3014.18
1465,GOOG,2021-11-17,2981.24
1466,GOOG,2021-11-16,2981.52
1467,GOOG,2021-11-15,2987.76
1468,GOOG,2021-11-12,2992.91
1469,GOOG,2021-11-11,2934.96
1470,GOOG,2021-11-10,2932.52
1471,GOOG,2021-11-09,2984.97
1472,GOOG,2021-11-08,2987.03
1473,GOOG,2021-11-05,2984.82
1474,GOOG,2021-11-04,2973.66
1475,GOOG,2021-11-03,2935.8
1476,GOOG,2021-11-02,2917.26
1477,GOOG,2021-11-01,2875.48
1478,GOOG,2021-10-29,2965.41
1479,GOOG,2021-10-28,2922.58
1480,GOOG,2021-10-27,2928.55
1481,GOOG,2021-10-26,2793.44
1482,GOOG,2021-10-25,2775.46
1483,GOOG,2021-10-22,2772.5
1484,GOOG,2021-10-21,2855.61
1485,GOOG,2021-10-20,2848.3
1486,GOOG,2021-10-19,2876.44
1487,GOOG,2021-10-18,2859.21
1488,GOOG,2021-10-15,2833.5
1489,GOOG,2021-10-14,2828.24
1490,GOOG,2021-10-13,2758.0
1491,GOOG,2021-10-12,2734.26
1492,GOOG,2021-10-11,2776.95
1493,GOOG,2021-10-08,2801.12
1494,GOOG,2021-10-07,2783.71
1495,GOOG,2021-10-06,2747.08
1496,GOOG,2021-10-05,2723.54
1497,GOOG,2021-10-04,2675.3
1498,GOOG,2021-10-01,2729.25
1499,GOOG,2021-09-30,2665.31
1500,GOOG,2021-09-29,2690.42
1501,GOOG,2021-09-28,2723.68
1502,GOOG,2021-09-27,2830.02
1503,GOOG,2021-09-24,2852.66
1504,GOOG,2021-09-23,2836.53
1505,GOOG,2021-09-22,2818.77
1506,GOOG,2021-09-21,2792.93
1507,GOOG,2021-09-20,2780.34
1508,GOOG,2021-09-17,2829.27
1509,GOOG,2021-09-16,2887.47
1510,GOOG,2021-09-15,2904.12
1511,GOOG,2021-09-14,2868.12
1512,GOOG,2021-09-13,2869.3
1513,GOOG,2021-09-10,2838.42
1514,GOOG,2021-09-09,2898.27
1515,GOOG,2021-09-08,2897.67
1516,GOOG,2021-09-07,2910.38
1517,GOOG,2021-09-03,2895.5
1518,GOOG,2021-09-02,2884.38
1519,GOOG,2021-09-01,2916.84
1520,GOOG,2021-08-31,2909.24
1521,GOOG,2021-08-30,2909.39
1522,GOOG,2021-08-27,2891.01
1523,GOOG,2021-08-26,2842.46
1524,GOOG,2021-08-25,2859.0
1525,GOOG,2021-08-24,2847.97
1526,GOOG,2021-08-23,2839.01
1527,GOOG,2021-08-20,2768.74
1528,GOOG,2021-08-19,2738.27
1529,GOOG,2021-08-18,2731.4
1530,GOOG,2021-08-17,2746.01
1531,GOOG,2021-08-16,2778.32
1532,GOOG,2021-08-13,2768.12
1533,GOOG,2021-08-12,2767.79
1534,GOOG,2021-08-11,2753.79
1535,GOOG,2021-08-10,2761.93
1536,GOOG,2021-08-09,2760.04
1537,GOOG,2021-08-06,2740.72
1538,GOOG,2021-08-05,2738.8
1539,GOOG,2021-08-04,2720.57
